Company ,Car Name,Engine,CC,HP (Horsepower),Speed (km/h),Acceleration (time in seconds to reach 100km/h),Price ($),Fuel Type,Seats,Torque (Nm)
,818.0,,6200.0,420.0,200.0,7.0,82400.0,,8.0,624.0
,818.0,,4300.0,285.0,180.0,8.5,33900.0,,6.0,413.0
,818.0,,1400.0,98.0,180.0,10.9,14395.0,,5.0,127.0
,818.0,,3600.0,310.0,210.0,7.1,37200.0,,7.0,360.0
,818.0,,2500.0,193.0,200.0,9.0,36100.0,,5.0,255.0
,818.0,,2000.0,250.0,240.0,5.8,34500.0,,5.0,353.0
,818.0,,1500.0,170.0,200.0,8.8,31900.0,,5.0,275.0
,818.0,,4300.0,285.0,180.0,8.6,34900.0,,6.0,413.0
,818.0,,6600.0,445.0,160.0,8.4,56400.0,,6.0,1234.0
,818.0,,5300.0,355.0,180.0,7.4,64100.0,,7.0,519.0
,818.0,,5300.0,355.0,180.0,5.1,64400.0,,8.0,519.0
,818.0,,2500.0,200.0,150.0,6.5,31700.0,,5.0,360.0
,818.0,,5300.0,355.0,180.0,7.5,56995.0,,8.0,519.0
,818.0,,5300.0,355.0,180.0,7.4,62495.0,,8.0,519.0
,818.0,,5300.0,355.0,180.0,7.4,64100.0,,7.0,519.0
,818.0,,5300.0,355.0,180.0,7.6,66700.0,,7.0,519.0
,818.0,,6200.0,420.0,200.0,6.8,71600.0,,7.0,624.0
,818.0,,6200.0,420.0,200.0,6.7,76700.0,,7.0,624.0
,818.0,,5300.0,355.0,180.0,7.5,65500.0,,8.0,519.0
,818.0,,6200.0,420.0,200.0,6.8,70000.0,,7.0,624.0
,818.0,,1500.0,175.0,190.0,9.5,29900.0,,5.0,275.0
,818.0,,2000.0,228.0,200.0,7.8,36800.0,,7.0,350.0
,818.0,,5300.0,355.0,180.0,7.4,57400.0,,8.0,519.0
,818.0,,6200.0,420.0,200.0,6.9,61100.0,,8.0,624.0
,818.0,,2700.0,310.0,190.0,7.6,36900.0,,5.0,583.0
,818.0,,5300.0,355.0,180.0,7.3,37100.0,,6.0,519.0
,818.0,,6600.0,401.0,175.0,7.5,43900.0,,6.0,629.0
,818.0,,6600.0,445.0,175.0,7.4,49000.0,,6.0,1234.0
,818.0,,2500.0,625.0,170.0,3.0,108700.0,,5.0,373.0
,818.0,,2500.0,625.0,170.0,3.5,105600.0,,5.0,373.0
,818.0,,6200.0,420.0,200.0,6.8,72800.0,,8.0,624.0
,818.0,,6200.0,420.0,190.0,6.7,66800.0,,6.0,624.0
,818.0,,1500.0,175.0,190.0,9.6,36500.0,,5.0,275.0
,818.0,,3600.0,310.0,210.0,7.6,41400.0,,6.0,366.0
,818.0,,5300.0,355.0,180.0,7.4,53800.0,,6.0,519.0
,818.0,,6600.0,401.0,175.0,7.5,72200.0,,6.0,1234.0
,818.0,,2700.0,310.0,190.0,7.6,45000.0,,5.0,583.0
,818.0,,2700.0,310.0,190.0,7.5,43900.0,,5.0,583.0
,818.0,,2700.0,310.0,190.0,7.5,48000.0,,5.0,583.0
,818.0,,6200.0,420.0,200.0,6.7,93800.0,,8.0,624.0
,818.0,,1500.0,175.0,190.0,9.5,38600.0,,5.0,275.0
,818.0,,3564.0,310.0,210.0,6.5,54300.0,,7.0,366.0
,818.0,,5327.0,355.0,210.0,7.1,71505.0,,8.0,519.0
,818.0,,5327.0,355.0,210.0,7.3,73305.0,,8.0,519.0
,818.0,,2713.0,310.0,180.0,7.0,52000.0,,5.0,569.0
,818.0,,5327.0,355.0,180.0,6.8,56000.0,,5.0,519.0
,818.0,,6600.0,401.0,170.0,7.5,70000.0,,5.0,629.0
,818.0,,6600.0,401.0,170.0,7.7,72000.0,,5.0,629.0
,818.0,,2488.0,200.0,175.0,8.5,36300.0,,5.0,259.0
,818.0,,3564.0,308.0,180.0,6.9,44000.0,,5.0,373.0
,818.0,,6162.0,420.0,200.0,5.8,80000.0,,5.0,624.0
,818.0,,6162.0,420.0,210.0,6.0,82000.0,,7.0,624.0
,818.0,,1490.0,170.0,200.0,9.3,28700.0,,5.0,275.0
,818.0,,3564.0,310.0,210.0,6.5,45000.0,,7.0,366.0
,818.0,,2500.0,272.0,170.0,3.5,96550.0,,5.0,15590.0
,818.0,,2500.0,272.0,170.0,3.0,96550.0,,5.0,15590.0
,818.0,,6162.0,420.0,200.0,5.8,65000.0,,5.0,624.0
,818.0,,6162.0,420.0,210.0,6.0,76805.0,,8.0,624.0
,818.0,,6600.0,401.0,170.0,7.5,75000.0,,5.0,629.0
,818.0,,3564.0,308.0,180.0,6.9,50000.0,,5.0,373.0
,818.0,,5327.0,355.0,210.0,7.3,65000.0,,8.0,519.0
,818.0,,4300.0,285.0,180.0,7.5,37700.0,,3.0,413.0
,818.0,,6600.0,401.0,170.0,7.7,60000.0,,3.0,629.0
,818.0,,6600.0,401.0,170.0,7.8,62000.0,,3.0,629.0
,818.0,,1490.0,170.0,200.0,9.4,31000.0,,5.0,275.0
,818.0,,3564.0,310.0,210.0,6.6,40000.0,,7.0,366.0
,818.0,,2488.0,200.0,175.0,8.6,38000.0,,5.0,259.0
,818.0,,5327.0,355.0,210.0,7.4,75000.0,,8.0,519.0
,818.0,,6162.0,420.0,200.0,5.9,82000.0,,5.0,624.0
,818.0,,2500.0,272.0,170.0,3.6,110000.0,,5.0,15590.0
,818.0,,2500.0,272.0,170.0,4.5,108700.0,,5.0,1064.0
,818.0,,2500.0,272.0,170.0,3.0,112700.0,,5.0,15590.0
,818.0,,3564.0,308.0,180.0,6.8,55000.0,,5.0,373.0
,818.0,,6162.0,420.0,210.0,6.0,90000.0,,8.0,624.0
,818.0,,6600.0,401.0,170.0,7.5,85000.0,,5.0,629.0
,818.0,,3564.0,310.0,210.0,6.5,60000.0,,7.0,366.0
,818.0,,1490.0,170.0,200.0,9.3,35000.0,,5.0,275.0
,818.0,,5327.0,355.0,210.0,7.5,78000.0,,8.0,519.0
,818.0,,2500.0,272.0,170.0,3.6,105000.0,,5.0,15590.0
,818.0,,1591.0,120.0,180.0,10.3,17000.0,,5.0,151.0
,818.0,,1591.0,120.0,180.0,10.3,18000.0,,5.0,151.0
,818.0,,1591.0,175.0,210.0,7.5,28000.0,,5.0,264.0
,818.0,,2500.0,360.0,250.0,5.2,55000.0,,5.0,520.0
,818.0,,2500.0,277.0,220.0,7.0,42000.0,,7.0,421.0
,818.0,,3778.0,291.0,240.0,7.0,50000.0,,7.0,355.0
,818.0,,1999.0,147.0,190.0,9.2,19000.0,,5.0,179.0
,818.0,,1591.0,180.0,220.0,7.8,28500.0,,5.0,264.0
,818.0,,1591.0,139.0,180.0,10.5,33000.0,,5.0,265.0
,818.0,,2500.0,225.0,190.0,5.2,50000.0,,5.0,350.0
,818.0,,1591.0,201.0,200.0,6.5,28000.0,,5.0,264.0
,818.0,,1591.0,175.0,210.0,7.5,28500.0,,5.0,264.0
,818.0,,2500.0,300.0,270.0,5.0,55000.0,,5.0,422.0
,818.0,,1591.0,227.0,200.0,7.9,47000.0,,7.0,352.0
,818.0,,3500.0,290.0,220.0,8.0,42500.0,,8.0,355.0
,818.0,,3778.0,291.0,240.0,7.0,51000.0,,7.0,355.0
,818.0,,2500.0,225.0,210.0,7.5,44000.0,,5.0,360.0
,818.0,,2500.0,320.0,230.0,5.0,58000.0,,5.0,450.0
,818.0,,1591.0,139.0,180.0,10.5,33000.0,,5.0,265.0
,818.0,,1591.0,201.0,200.0,6.5,25000.0,,5.0,264.0
,818.0,,1999.0,146.0,190.0,9.0,23500.0,,5.0,179.0
,818.0,,2500.0,225.0,210.0,7.0,42000.0,,5.0,360.0
,818.0,,2500.0,191.0,210.0,8.5,35500.0,,7.0,246.0
,818.0,,3778.0,291.0,240.0,7.0,44000.0,,7.0,355.0
,818.0,,1999.0,147.0,190.0,9.5,22000.0,,5.0,179.0
,818.0,,1999.0,147.0,190.0,9.2,18500.0,,5.0,179.0
,818.0,,1591.0,180.0,220.0,7.8,29000.0,,5.0,264.0
,818.0,,3500.0,290.0,220.0,8.0,39500.0,,8.0,355.0
,818.0,,2500.0,225.0,190.0,5.2,46000.0,,5.0,350.0
,818.0,,1591.0,139.0,180.0,10.5,30000.0,,5.0,265.0
,818.0,,3300.0,365.0,270.0,4.7,51500.0,,5.0,510.0
,818.0,,1591.0,227.0,200.0,7.9,48000.0,,7.0,352.0
,818.0,,3778.0,291.0,240.0,7.0,52000.0,,7.0,355.0
,818.0,,2500.0,300.0,235.0,6.0,47000.0,,5.0,520.0
,818.0,,2500.0,577.0,260.0,3.5,65000.0,,5.0,740.0
,818.0,,1591.0,139.0,180.0,10.5,34500.0,,5.0,265.0
,818.0,,3500.0,290.0,220.0,8.0,47000.0,,8.0,355.0
,818.0,,1591.0,175.0,210.0,7.5,32000.0,,5.0,264.0
,818.0,,1999.0,147.0,190.0,9.2,22500.0,,5.0,179.0
,818.0,,1999.0,147.0,190.0,9.5,23500.0,,5.0,179.0
,818.0,,1591.0,120.0,180.0,10.3,17500.0,,5.0,151.0
,818.0,,1591.0,120.0,180.0,10.3,18000.0,,5.0,151.0
,818.0,,1999.0,147.0,190.0,9.5,20500.0,,5.0,179.0
,818.0,,1999.0,146.0,190.0,9.2,23000.0,,5.0,179.0
,818.0,,2500.0,300.0,235.0,6.0,45000.0,,5.0,520.0
,818.0,,1591.0,227.0,200.0,7.9,47000.0,,7.0,352.0
,818.0,,3778.0,291.0,240.0,7.0,41500.0,,7.0,355.0
,818.0,,3500.0,290.0,220.0,8.0,43500.0,,8.0,355.0
,818.0,,2500.0,320.0,230.0,5.0,60000.0,,5.0,450.0
,818.0,,1591.0,201.0,200.0,6.5,25500.0,,5.0,264.0
,818.0,,1999.0,147.0,190.0,9.5,23000.0,,5.0,179.0
,818.0,,1591.0,175.0,210.0,7.5,30000.0,,5.0,264.0
,818.0,,2500.0,136.0,200.0,8.5,40000.0,,5.0,260.0
,818.0,,3778.0,291.0,240.0,7.0,53000.0,,7.0,355.0
,818.0,,2500.0,300.0,270.0,5.0,50000.0,,5.0,422.0
,818.0,,3500.0,290.0,220.0,8.0,45500.0,,8.0,355.0
,818.0,,1591.0,139.0,180.0,10.5,36000.0,,5.0,265.0
,818.0,,2500.0,320.0,230.0,5.0,62000.0,,5.0,450.0
,818.0,,1591.0,227.0,200.0,7.8,49000.0,,7.0,352.0
,818.0,,1999.0,147.0,190.0,9.2,22500.0,,5.0,179.0
,818.0,,7993.0,1500.0,420.0,2.5,3000000.0,,2.0,1600.0
,818.0,,7993.0,1500.0,350.0,2.3,3300000.0,,2.0,1600.0
,818.0,,7993.0,1600.0,490.0,2.4,3500000.0,,2.0,1600.0
,818.0,,7993.0,1500.0,420.0,2.4,3300000.0,,2.0,1600.0
,818.0,,7993.0,1500.0,420.0,2.5,3300000.0,,2.0,1600.0
,818.0,,7993.0,1500.0,380.0,2.4,5800000.0,,2.0,1600.0
,818.0,,7993.0,1600.0,380.0,2.4,9000000.0,,2.0,1600.0
,818.0,,7993.0,1500.0,420.0,2.5,18000000.0,,2.0,1600.0
,818.0,,7993.0,1850.0,500.0,2.2,4500000.0,,2.0,1600.0
,818.0,,7993.0,1600.0,420.0,2.4,5000000.0,,2.0,1600.0
,818.0,,13000.0,540.0,120.0,15.0,120000.0,,2.0,2600.0
,818.0,,16100.0,750.0,120.0,14.5,160000.0,,2.0,3500.0
,818.0,,12800.0,460.0,110.0,16.0,100000.0,,2.0,2200.0
,818.0,,13000.0,500.0,110.0,16.5,110000.0,,2.0,2500.0
,818.0,,12800.0,500.0,120.0,15.0,125000.0,,2.0,2400.0
,818.0,,12800.0,400.0,110.0,17.0,95000.0,,2.0,1800.0
,818.0,,12800.0,500.0,100.0,18.0,120000.0,,2.0,2500.0
,818.0,,7700.0,280.0,90.0,20.0,85000.0,,2.0,1200.0
,818.0,,5100.0,180.0,80.0,22.0,75000.0,,2.0,800.0
,818.0,,2500.0,335.0,260.0,5.1,70000.0,,2.0,450.0
,818.0,,2500.0,250.0,250.0,6.5,45000.0,,5.0,365.0
,818.0,,2500.0,250.0,250.0,6.5,50000.0,,5.0,365.0
,818.0,,2500.0,300.0,250.0,6.0,85000.0,,5.0,400.0
,818.0,,2500.0,200.0,230.0,7.0,50000.0,,5.0,430.0
,818.0,,2500.0,400.0,200.0,4.8,70000.0,,5.0,696.0
,818.0,,2500.0,272.0,230.0,7.1,47000.0,,5.0,373.0
,818.0,,2500.0,160.0,215.0,9.0,40000.0,,5.0,215.0
,818.0,,2500.0,340.0,250.0,5.4,65000.0,,5.0,480.0
,818.0,,2500.0,340.0,250.0,5.4,60000.0,,5.0,450.0
,818.0,,2500.0,575.0,320.0,3.7,120000.0,,2.0,700.0
,818.0,,2500.0,400.0,200.0,4.5,85000.0,,5.0,696.0
,818.0,,2500.0,550.0,283.0,4.0,85000.0,,5.0,700.0
,818.0,,2500.0,340.0,250.0,5.3,55000.0,,5.0,450.0
,818.0,,2500.0,340.0,250.0,5.4,65000.0,,5.0,480.0
,818.0,,2500.0,300.0,250.0,6.0,90000.0,,5.0,400.0
,818.0,,2500.0,550.0,300.0,3.9,110000.0,,2.0,680.0
,818.0,,2500.0,200.0,230.0,7.0,50000.0,,5.0,430.0
,818.0,,2500.0,400.0,200.0,4.5,90000.0,,5.0,696.0
,818.0,,2500.0,550.0,300.0,3.9,100000.0,,2.0,680.0
,818.0,,2500.0,300.0,250.0,5.1,70000.0,,2.0,400.0
,818.0,,2500.0,300.0,250.0,5.5,55000.0,,5.0,400.0
,818.0,,2500.0,250.0,250.0,6.5,60000.0,,5.0,400.0
,818.0,,2500.0,400.0,200.0,4.5,85000.0,,5.0,696.0
,818.0,,2500.0,247.0,225.0,6.4,60000.0,,5.0,365.0
,818.0,,2500.0,246.0,230.0,6.8,55000.0,,5.0,430.0
,818.0,,2500.0,300.0,250.0,6.0,80000.0,,5.0,400.0
,818.0,,2500.0,550.0,300.0,3.9,100000.0,,2.0,680.0
,818.0,,2500.0,340.0,250.0,5.4,65000.0,,5.0,480.0
,818.0,,2500.0,250.0,240.0,6.2,50000.0,,5.0,365.0
,818.0,,2500.0,380.0,280.0,4.8,80000.0,,2.0,460.0
,818.0,,2500.0,300.0,250.0,5.5,55000.0,,5.0,400.0
,818.0,,2500.0,340.0,250.0,5.4,60000.0,,5.0,450.0
,818.0,,2500.0,550.0,300.0,3.9,100000.0,,2.0,680.0
,818.0,,2500.0,400.0,200.0,4.5,85000.0,,5.0,696.0
,818.0,,2500.0,340.0,250.0,5.4,65000.0,,5.0,480.0
,818.0,,2500.0,510.0,280.0,4.2,90000.0,,5.0,625.0
,818.0,,2500.0,450.0,290.0,4.0,90000.0,,2.0,600.0
,818.0,,2500.0,398.0,220.0,5.1,75000.0,,5.0,640.0
,818.0,,2500.0,300.0,250.0,5.5,60000.0,,2.0,400.0
,818.0,,2500.0,600.0,307.0,2.9,157000.0,,2.0,666.0
,818.0,,2500.0,290.0,250.0,5.7,62000.0,,5.0,362.0
,818.0,,2500.0,290.0,190.0,6.0,60000.0,,7.0,362.0
,818.0,,2500.0,272.0,210.0,6.6,45000.0,,5.0,400.0
,818.0,,2500.0,201.0,200.0,6.6,30000.0,,5.0,180.0
,818.0,,2500.0,290.0,250.0,5.7,50000.0,,5.0,362.0
,818.0,,2500.0,272.0,210.0,6.6,50000.0,,5.0,400.0
,818.0,,2500.0,290.0,190.0,6.0,55000.0,,7.0,362.0
,818.0,,2500.0,272.0,210.0,6.6,55000.0,,5.0,400.0
,818.0,,2500.0,290.0,250.0,5.7,50000.0,,5.0,362.0
,818.0,,2400.0,206.0,210.0,6.0,35000.0,,5.0,247.0
,818.0,,3500.0,321.0,190.0,6.0,55000.0,,7.0,335.0
,818.0,,1500.0,247.0,210.0,6.6,50000.0,,5.0,400.0
,818.0,,2400.0,201.0,200.0,6.6,30000.0,,5.0,180.0
,818.0,,3493.0,500.0,300.0,3.0,150000.0,,2.0,600.0
,818.0,,1500.0,272.0,210.0,6.6,45000.0,,5.0,400.0
,818.0,,3500.0,290.0,250.0,5.7,50000.0,,5.0,362.0
,818.0,,2400.0,201.0,200.0,6.6,30000.0,,5.0,180.0
,818.0,,3500.0,290.0,190.0,6.0,55000.0,,7.0,362.0
,818.0,,3493.0,537.0,307.0,2.9,157000.0,,2.0,666.0
,818.0,,3500.0,290.0,190.0,6.0,58000.0,,7.0,362.0
,818.0,,3500.0,290.0,250.0,5.7,46000.0,,5.0,362.0
,818.0,,3493.0,537.0,307.0,2.9,157000.0,,2.0,666.0
,818.0,,1500.0,272.0,210.0,6.6,42000.0,,5.0,400.0
,818.0,,2400.0,201.0,200.0,6.6,28000.0,,5.0,180.0
,818.0,,3000.0,355.0,250.0,5.1,54000.0,,5.0,480.0
,818.0,,3500.0,321.0,190.0,6.0,52000.0,,7.0,335.0
,208.0,,1199.0,82.0,180.0,10.5,22000.0,,5.0,160.0
,2008.0,,1199.0,100.0,190.0,9.0,25000.0,,5.0,205.0
,301.0,,1598.0,115.0,185.0,10.0,23500.0,,5.0,150.0
,308.0,,1598.0,130.0,200.0,8.0,28000.0,,5.0,230.0
,3008.0,,1598.0,180.0,210.0,7.5,32000.0,,5.0,400.0
,5008.0,,1998.0,165.0,200.0,9.5,35000.0,,7.0,400.0
,508.0,,1998.0,180.0,235.0,8.0,35500.0,,5.0,300.0
,818.0,,1560.0,75.0,160.0,12.0,22500.0,,5.0,200.0
,818.0,,1997.0,120.0,180.0,10.0,30000.0,,3.0,300.0
,818.0,,2200.0,140.0,160.0,11.0,32000.0,,3.0,340.0
,818.0,,2500.0,136.0,150.0,8.1,35000.0,,5.0,260.0
,818.0,,2500.0,136.0,150.0,8.5,38000.0,,5.0,260.0
,818.0,,1598.0,208.0,230.0,6.5,28000.0,,5.0,300.0
,818.0,,1598.0,270.0,250.0,6.0,35000.0,,5.0,330.0
,818.0,,2500.0,360.0,250.0,5.2,55000.0,,5.0,520.0
,818.0,,1199.0,130.0,205.0,9.3,25000.0,,5.0,230.0
,818.0,,1199.0,130.0,200.0,9.7,27000.0,,5.0,230.0
,818.0,,1499.0,180.0,210.0,8.0,30000.0,,5.0,250.0
,818.0,,1499.0,180.0,200.0,8.5,33000.0,,7.0,250.0
,818.0,,1499.0,180.0,225.0,8.0,35000.0,,5.0,250.0
,818.0,,1598.0,200.0,220.0,7.5,35000.0,,5.0,280.0
,818.0,,1598.0,225.0,235.0,6.8,40000.0,,5.0,300.0
,818.0,,2500.0,300.0,235.0,6.0,45000.0,,5.0,400.0
,818.0,,2500.0,300.0,210.0,6.5,48000.0,,7.0,400.0
,818.0,,1199.0,130.0,200.0,9.5,28000.0,,5.0,230.0
,818.0,,1560.0,100.0,170.0,12.0,25000.0,,5.0,260.0
,818.0,,1997.0,120.0,160.0,13.0,30000.0,,3.0,320.0
,818.0,,2200.0,130.0,140.0,14.0,35000.0,,3.0,350.0
,818.0,,2500.0,136.0,130.0,9.0,40000.0,,5.0,260.0
,818.0,,2500.0,136.0,130.0,9.5,45000.0,,5.0,260.0
,818.0,,2500.0,225.0,250.0,5.5,45000.0,,5.0,360.0
,818.0,,2500.0,360.0,250.0,5.0,55000.0,,5.0,520.0
,818.0,,2500.0,360.0,250.0,5.2,60000.0,,5.0,520.0
,818.0,,2500.0,300.0,235.0,6.0,50000.0,,5.0,400.0
,818.0,,1199.0,100.0,190.0,11.2,22000.0,,5.0,205.0
,818.0,,1499.0,130.0,200.0,10.0,30000.0,,5.0,240.0
,818.0,,1499.0,130.0,190.0,10.5,33000.0,,7.0,240.0
,818.0,,1499.0,130.0,200.0,9.8,32000.0,,5.0,240.0
,818.0,,1499.0,130.0,190.0,10.2,35000.0,,7.0,240.0
,818.0,,1598.0,180.0,210.0,8.5,35000.0,,5.0,250.0
,818.0,,1598.0,180.0,200.0,9.0,38000.0,,7.0,250.0
,818.0,,1199.0,130.0,200.0,9.3,25000.0,,5.0,230.0
,818.0,,1598.0,180.0,210.0,8.2,40000.0,,7.0,250.0
,818.0,,1598.0,180.0,220.0,8.4,35000.0,,5.0,300.0
,818.0,,1598.0,180.0,210.0,8.6,37000.0,,5.0,300.0
,818.0,,1199.0,130.0,200.0,9.0,28000.0,,5.0,230.0
,818.0,,1199.0,82.0,180.0,12.0,20000.0,,5.0,115.0
,818.0,,1199.0,100.0,190.0,11.2,22000.0,,5.0,205.0
,818.0,,2500.0,272.0,220.0,7.5,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,220.0,6.5,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,200.0,7.0,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,220.0,6.5,47000.0,,5.0,373.0
,818.0,,1200.0,272.0,165.0,10.5,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,180.0,9.0,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,190.0,7.5,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,200.0,6.5,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,200.0,6.0,47000.0,,7.0,373.0
,818.0,,2500.0,272.0,180.0,6.5,47000.0,,8.0,373.0
,818.0,,2500.0,272.0,200.0,7.5,47000.0,,4.0,373.0
,818.0,,2500.0,272.0,185.0,7.0,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,200.0,5.75,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,180.0,6.75,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,180.0,7.5,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,180.0,7.25,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,180.0,6.5,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,180.0,7.1,47000.0,,5.0,373.0
,818.0,,2500.0,452.0,180.0,4.5,47000.0,,5.0,1051.0
,818.0,,2500.0,200.0,180.0,7.7,47000.0,,5.0,373.0
,818.0,,3300.0,318.0,180.0,7.5,47000.0,,7.0,500.0
,818.0,,5000.0,450.0,250.0,4.3,55000.0,,4.0,530.0
,818.0,,3500.0,660.0,348.0,3.0,500000.0,,2.0,746.0
,818.0,,2300.0,280.0,250.0,5.7,30000.0,,5.0,420.0
,818.0,,1500.0,200.0,230.0,6.5,23000.0,,5.0,290.0
,818.0,,3000.0,400.0,220.0,5.5,70000.0,,4.0,583.0
,818.0,,2700.0,392.0,200.0,6.0,45000.0,,5.0,583.0
,818.0,,3500.0,450.0,200.0,5.0,70000.0,,5.0,691.0
,818.0,,1000.0,123.0,191.0,9.6,28000.0,,5.0,200.0
,818.0,,1500.0,140.0,180.0,11.0,32000.0,,5.0,225.0
,818.0,,2000.0,210.0,190.0,10.5,52000.0,,7.0,500.0
,818.0,,3500.0,287.0,200.0,7.9,31000.0,,7.0,345.0
,818.0,,2000.0,170.0,160.0,12.0,43455.0,,8.5,405.0
,818.0,,2000.0,162.0,175.0,10.5,29365.0,,4.5,200.0
,818.0,,6700.0,475.0,165.0,8.5,61625.0,,4.0,1424.0
,818.0,,6700.0,475.0,165.0,8.8,64540.0,,4.0,1424.0
,818.0,,5200.0,760.0,290.0,3.5,79420.0,,2.0,847.0
,818.0,,5200.0,526.0,280.0,4.0,59140.0,,2.0,582.0
,818.0,,3500.0,400.0,180.0,6.5,64695.0,,5.0,678.0
,818.0,,3500.0,450.0,190.0,6.1,84910.0,,5.0,678.0
,818.0,,3000.0,400.0,230.0,6.0,56505.0,,7.0,563.0
,818.0,,3500.0,440.0,210.0,6.8,79560.0,,7.5,691.0
,818.0,,2000.0,130.0,160.0,12.5,35000.0,,5.5,385.0
,818.0,,7300.0,350.0,140.0,13.0,36000.0,,2.0,569.0
,818.0,,2000.0,170.0,160.0,11.5,37000.0,,2.0,405.0
,818.0,,2500.0,266.0,140.0,9.0,52000.0,,7.0,430.0
,818.0,,2500.0,457.0,225.0,6.0,53000.0,,7.0,825.0
,818.0,,2500.0,191.0,180.0,7.8,25000.0,,5.0,210.0
,818.0,,5000.0,450.0,250.0,4.5,60000.0,,4.0,570.0
,818.0,,2000.0,210.0,180.0,8.0,40000.0,,5.0,500.0
,818.0,,2500.0,221.0,190.0,7.5,38000.0,,5.0,210.0
,818.0,,2700.0,310.0,200.0,6.7,45000.0,,5.0,542.0
,818.0,,3000.0,400.0,230.0,5.9,55000.0,,7.0,563.0
,818.0,,1200.0,78.0,170.0,12.0,47000.0,,5.0,100.0
,818.0,,1200.0,78.0,170.0,12.0,47000.0,,5.0,100.0
,818.0,,2500.0,181.0,190.0,9.5,47000.0,,7.0,245.0
,818.0,,2500.0,248.0,170.0,10.5,47000.0,,5.0,300.0
,818.0,,1500.0,152.0,180.0,9.8,47000.0,,5.0,250.0
,818.0,,2000.0,148.0,190.0,10.0,47000.0,,5.0,197.0
,818.0,,3200.0,189.0,180.0,10.5,47000.0,,7.0,441.0
,818.0,,2400.0,181.0,180.0,11.0,47000.0,,7.0,430.0
,818.0,,2400.0,181.0,177.0,10.5,47000.0,,5.0,430.0
,818.0,,2000.0,291.0,240.0,5.0,47000.0,,5.0,407.0
,818.0,,2500.0,66.0,130.0,15.0,47000.0,,4.0,196.0
,818.0,,1500.0,105.0,170.0,13.5,47000.0,,7.0,141.0
,818.0,,2200.0,145.0,175.0,11.0,47000.0,,7.0,360.0
,818.0,,2500.0,272.0,180.0,10.5,47000.0,,5.0,373.0
,818.0,,2400.0,165.0,190.0,11.0,47000.0,,7.0,217.0
,818.0,,2500.0,181.0,190.0,9.5,47000.0,,7.0,245.0
,818.0,,2500.0,181.0,190.0,9.5,47000.0,,7.0,245.0
,818.0,,2500.0,181.0,190.0,9.5,47000.0,,7.0,245.0
,818.0,,1500.0,152.0,180.0,9.8,47000.0,,5.0,250.0
,818.0,,2000.0,148.0,190.0,10.0,47000.0,,5.0,197.0
,818.0,,2400.0,181.0,177.0,10.5,47000.0,,5.0,430.0
,818.0,,3200.0,189.0,180.0,10.5,47000.0,,7.0,441.0
,818.0,,2400.0,181.0,177.0,10.5,47000.0,,5.0,430.0
,818.0,,1200.0,78.0,170.0,12.0,47000.0,,5.0,100.0
,818.0,,2500.0,272.0,200.0,10.0,47000.0,,5.0,373.0
,818.0,,2400.0,181.0,180.0,11.0,47000.0,,7.0,430.0
,818.0,,1200.0,78.0,170.0,12.5,47000.0,,5.0,100.0
,818.0,,2000.0,148.0,190.0,10.5,47000.0,,5.0,197.0
,818.0,,2500.0,145.0,175.0,11.5,47000.0,,7.0,360.0
,818.0,,3000.0,150.0,120.0,7.1,47000.0,,2.0,370.0
,818.0,,1600.0,115.0,190.0,11.5,47000.0,,5.0,154.0
,818.0,,3200.0,189.0,180.0,10.5,47000.0,,7.0,441.0
,818.0,,1500.0,105.0,170.0,12.0,47000.0,,7.0,141.0
,818.0,,2400.0,188.0,180.0,10.5,47000.0,,5.0,199.0
,818.0,,2500.0,181.0,190.0,9.5,47000.0,,7.0,245.0
,818.0,,2400.0,181.0,180.0,11.0,47000.0,,7.0,430.0
,818.0,,2400.0,181.0,177.0,10.5,47000.0,,5.0,430.0
,818.0,,2000.0,148.0,190.0,10.0,47000.0,,5.0,197.0
,818.0,,1200.0,78.0,170.0,12.5,47000.0,,5.0,100.0
,818.0,,2500.0,181.0,190.0,9.5,47000.0,,7.0,245.0
,818.0,,7500.0,240.0,120.0,7.1,47000.0,,2.0,686.0
,818.0,,3000.0,150.0,120.0,7.1,47000.0,,2.0,370.0
,818.0,,1800.0,140.0,185.0,10.5,47000.0,,5.0,170.0
,818.0,,660.0,52.0,130.0,15.0,47000.0,,4.0,60.0
,818.0,,2000.0,140.0,185.0,10.5,47000.0,,7.0,170.0
,818.0,,2000.0,148.0,200.0,10.0,47000.0,,5.0,197.0
,818.0,,3200.0,189.0,180.0,10.5,47000.0,,5.0,441.0
,818.0,,2400.0,145.0,170.0,13.0,47000.0,,7.0,206.0
